canonical_name	alias	alias_type	source
amikacin	AMK	card_abbreviation	card
amikacin	ak	abbreviation	amr_r
amikacin	ami	abbreviation	amr_r
amikacin	amik	abbreviation	amr_r
amikacin	amikac	abbreviation	amr_r
amikacin	amikacillin	synonym	amr_r
amikacin	amikacina	synonym	amr_r
amikacin	amikacine	synonym	amr_r
amikacin	amikacinum	synonym	amr_r
amikacin	amikavet	synonym	amr_r
amikacin	amikin	synonym	amr_r
amikacin	amikozit	synonym	amr_r
amikacin	amk	abbreviation	amr_r
amikacin	amukin	synonym	amr_r
amikacin	an	abbreviation	amr_r
amikacin	arikace	synonym	amr_r
amikacin	briclin	synonym	amr_r
amikacin	butirosins	synonym	amr_r
amikacin	kaminax	synonym	amr_r
amikacin	lukadin	synonym	amr_r
amikacin	mikavir	synonym	amr_r
amikacin	potentox	synonym	amr_r
amikacin	prestwick	synonym	amr_r
amoxicillin	AMX	card_abbreviation	card
amoxicillin	ac	abbreviation	amr_r
amoxicillin	acuotricina	synonym	amr_r
amoxicillin	alfamox	synonym	amr_r
amoxicillin	alfida	synonym	amr_r
amoxicillin	amitron	synonym	amr_r
amoxicillin	amoclen	synonym	amr_r
amoxicillin	amodex	synonym	amr_r
amoxicillin	amoksicillin	synonym	amr_r
amoxicillin	amolin	synonym	amr_r
amoxicillin	amopen	synonym	amr_r
amoxicillin	amopenixin	synonym	amr_r
amoxicillin	amophar	synonym	amr_r
amoxicillin	amoran	synonym	amr_r
amoxicillin	amox	abbreviation	amr_r
amoxicillin	amoxi	synonym	amr_r
amoxicillin	amoxic	abbreviation	amr_r
amoxicillin	amoxicaps	synonym	amr_r
amoxicillin	amoxicilina	synonym	amr_r
amoxicillin	amoxicilline	synonym	amr_r
amoxicillin	amoxicillinum	synonym	amr_r
amoxicillin	amoxidal	synonym	amr_r
amoxicillin	amoxiden	synonym	amr_r
amoxicillin	amoxil	synonym	amr_r
amoxicillin	amoxillat	synonym	amr_r
amoxicillin	amoxina	synonym	amr_r
amoxicillin	amoxine	synonym	amr_r
amoxicillin	amoxipen	synonym	amr_r
amoxicillin	amoxivet	synonym	amr_r
amoxicillin	amoxycillin	synonym	amr_r
amoxicillin	amoxycillinsalt	synonym	amr_r
amoxicillin	amoxyke	synonym	amr_r
amoxicillin	amx	abbreviation	amr_r
amoxicillin	anemolin	synonym	amr_r
amoxicillin	aspenil	synonym	amr_r
amoxicillin	atoksilin	synonym	amr_r
amoxicillin	bristamox	synonym	amr_r
amoxicillin	cemoxin	synonym	amr_r
amoxicillin	ciblor	synonym	amr_r
amoxicillin	clamoxyl	synonym	amr_r
amoxicillin	damoxy	synonym	amr_r
amoxicillin	danoxillin	synonym	amr_r
amoxicillin	delacillin	synonym	amr_r
amoxicillin	demoksil	synonym	amr_r
amoxicillin	dispermox	synonym	amr_r
amoxicillin	efpenix	synonym	amr_r
amoxicillin	eupen	synonym	amr_r
amoxicillin	flemoxin	synonym	amr_r
amoxicillin	flemoxine	synonym	amr_r
amoxicillin	galenamox	synonym	amr_r
amoxicillin	gramidil	synonym	amr_r
amoxicillin	hiconcil	synonym	amr_r
amoxicillin	himinomax	synonym	amr_r
amoxicillin	histocillin	synonym	amr_r
amoxicillin	ibiamox	synonym	amr_r
amoxicillin	imacillin	synonym	amr_r
amoxicillin	izoltil	synonym	amr_r
amoxicillin	kentrocyllin	synonym	amr_r
amoxicillin	lamoxy	synonym	amr_r
amoxicillin	largopen	synonym	amr_r
amoxicillin	larotid	synonym	amr_r
amoxicillin	matasedrin	synonym	amr_r
amoxicillin	metifarma	synonym	amr_r
amoxicillin	moksilin	synonym	amr_r
amoxicillin	moxacin	synonym	amr_r
amoxicillin	moxal	synonym	amr_r
amoxicillin	moxaline	synonym	amr_r
amoxicillin	moxatag	synonym	amr_r
amoxicillin	neotetranase	synonym	amr_r
amoxicillin	novabritine	synonym	amr_r
amoxicillin	ospamox	synonym	amr_r
amoxicillin	pacetocin	synonym	amr_r
amoxicillin	pamocil	synonym	amr_r
amoxicillin	paradroxil	synonym	amr_r
amoxicillin	pasetocin	synonym	amr_r
amoxicillin	penamox	synonym	amr_r
amoxicillin	piramox	synonym	amr_r
amoxicillin	promoxil	synonym	amr_r
amoxicillin	quimiopen	synonym	amr_r
amoxicillin	remoxil	synonym	amr_r
amoxicillin	riotapen	synonym	amr_r
amoxicillin	robamox	synonym	amr_r
amoxicillin	sawacillin	synonym	amr_r
amoxicillin	siganopen	synonym	amr_r
amoxicillin	simplamox	synonym	amr_r
amoxicillin	sintopen	synonym	amr_r
amoxicillin	sumox	synonym	amr_r
amoxicillin	topramoxin	synonym	amr_r
amoxicillin	trifamox	synonym	amr_r
amoxicillin	trimox	synonym	amr_r
amoxicillin	unicillin	synonym	amr_r
amoxicillin	utimox	synonym	amr_r
amoxicillin	velamox	synonym	amr_r
amoxicillin	vetramox	synonym	amr_r
amoxicillin	wymox	synonym	amr_r
amoxicillin	zamocillin	synonym	amr_r
amoxicillin	zamocilline	synonym	amr_r
amoxicillin	zimox	synonym	amr_r
amoxicillin+clavulanic acid	Amoxicillin+Clavulanic acid	source_name	resfinder
ampicillin	adobacillin	synonym	amr_r
ampicillin	alpen	synonym	amr_r
ampicillin	am	abbreviation	amr_r
ampicillin	amblosin	synonym	amr_r
ampicillin	amcap	synonym	amr_r
ampicillin	amcill	synonym	amr_r
ampicillin	amfipen	synonym	amr_r
ampicillin	amp	abbreviation	amr_r
ampicillin	amp100	abbreviation	amr_r
ampicillin	amp200	abbreviation	amr_r
ampicillin	ampen	synonym	amr_r
ampicillin	amperil	synonym	amr_r
ampicillin	ampi	abbreviation	amr_r
ampicillin	ampichel	synonym	amr_r
ampicillin	ampici	abbreviation	amr_r
ampicillin	ampicilina	synonym	amr_r
ampicillin	ampicillina	synonym	amr_r
ampicillin	ampicilline	synonym	amr_r
ampicillin	ampicillinesalt	synonym	amr_r
ampicillin	ampicillinsalt	synonym	amr_r
ampicillin	ampicillinum	synonym	amr_r
ampicillin	ampifarm	synonym	amr_r
ampicillin	ampikel	synonym	amr_r
ampicillin	ampimed	synonym	amr_r
ampicillin	ampinova	synonym	amr_r
ampicillin	ampipenin	synonym	amr_r
ampicillin	ampiscel	synonym	amr_r
ampicillin	ampisyn	synonym	amr_r
ampicillin	ampivax	synonym	amr_r
ampicillin	ampivet	synonym	amr_r
ampicillin	amplacilina	synonym	amr_r
ampicillin	amplin	synonym	amr_r
ampicillin	amplipenyl	synonym	amr_r
ampicillin	amplisom	synonym	amr_r
ampicillin	amplital	synonym	amr_r
ampicillin	austrapen	synonym	amr_r
ampicillin	bayer	synonym	amr_r
ampicillin	binotal	synonym	amr_r
ampicillin	bonapicillin	synonym	amr_r
ampicillin	britacil	synonym	amr_r
ampicillin	cimex	synonym	amr_r
ampicillin	citteral	synonym	amr_r
ampicillin	copharcilin	synonym	amr_r
ampicillin	cymbi	synonym	amr_r
ampicillin	delcillin	synonym	amr_r
ampicillin	deripen	synonym	amr_r
ampicillin	divercillin	synonym	amr_r
ampicillin	doktacillin	synonym	amr_r
ampicillin	domicillin	synonym	amr_r
ampicillin	duphacillin	synonym	amr_r
ampicillin	grampenil	synonym	amr_r
ampicillin	guicitrina	synonym	amr_r
ampicillin	guicitrine	synonym	amr_r
ampicillin	lifeampil	synonym	amr_r
ampicillin	marcillin	synonym	amr_r
ampicillin	morepen	synonym	amr_r
ampicillin	norobrittin	synonym	amr_r
ampicillin	nuvapen	synonym	amr_r
ampicillin	omnipen	synonym	amr_r
ampicillin	orbicilina	synonym	amr_r
ampicillin	penbristol	synonym	amr_r
ampicillin	penbritin	synonym	amr_r
ampicillin	penbrock	synonym	amr_r
ampicillin	penialmen	synonym	amr_r
ampicillin	penicline	synonym	amr_r
ampicillin	penimic	synonym	amr_r
ampicillin	penizillin	synonym	amr_r
ampicillin	pensyn	synonym	amr_r
ampicillin	pentrex	synonym	amr_r
ampicillin	pentrexl	synonym	amr_r
ampicillin	pentrexyl	synonym	amr_r
ampicillin	pentritin	synonym	amr_r
ampicillin	ponecil	synonym	amr_r
ampicillin	princillin	synonym	amr_r
ampicillin	principen	synonym	amr_r
ampicillin	racenacillin	synonym	amr_r
ampicillin	redicilin	synonym	amr_r
ampicillin	rosampline	synonym	amr_r
ampicillin	roscillin	synonym	amr_r
ampicillin	semicillin	synonym	amr_r
ampicillin	servicillin	synonym	amr_r
ampicillin	sumipanto	synonym	amr_r
ampicillin	supen	synonym	amr_r
ampicillin	synpenin	synonym	amr_r
ampicillin	texcillin	synonym	amr_r
ampicillin	tokiocillin	synonym	amr_r
ampicillin	tolomol	synonym	amr_r
ampicillin	totacillin	synonym	amr_r
ampicillin	totalciclina	synonym	amr_r
ampicillin	totapen	synonym	amr_r
ampicillin	trafarbiot	synonym	amr_r
ampicillin	trifacilina	synonym	amr_r
ampicillin	ukapen	synonym	amr_r
ampicillin	ultrabion	synonym	amr_r
ampicillin	ultrabron	synonym	amr_r
ampicillin	vampen	synonym	amr_r
ampicillin	viccillin	synonym	amr_r
ampicillin	vidocillin	synonym	amr_r
ampicillin	wypicil	synonym	amr_r
ampicillin+clavulanic acid	Ampicillin+Clavulanic acid	source_name	resfinder
apramycin	ambylan	synonym	amr_r
apramycin	apralan	synonym	amr_r
apramycin	apramicina	synonym	amr_r
apramycin	apramy	abbreviation	amr_r
apramycin	apramycine	synonym	amr_r
apramycin	apramycinum	synonym	amr_r
arbekacin	arbeka	abbreviation	amr_r
arbekacin	arbekacina	synonym	amr_r
arbekacin	arbekacine	synonym	amr_r
arbekacin	arbekacinum	synonym	amr_r
arbekacin	haberacin	synonym	amr_r
astromicin	abbott	synonym	amr_r
astromicin	astrom	abbreviation	amr_r
astromicin	astromicina	synonym	amr_r
astromicin	astromicine	synonym	amr_r
astromicin	astromicinum	synonym	amr_r
astromicin	fortimicin	synonym	amr_r
astromicin	istamycin	synonym	amr_r
astromicin	istamycins	synonym	amr_r
avibactam	AVI	card_abbreviation	card
avibactam	avibactamfreeacid	synonym	amr_r
avilamycin	avilam	abbreviation	amr_r
avilamycin	avilamycina	synonym	amr_r
avilamycin	avilamycine	synonym	amr_r
avilamycin	avilamycinum	synonym	amr_r
avilamycin	inteprity	synonym	amr_r
avilamycin	kavault	synonym	amr_r
avilamycin	surmax	synonym	amr_r
azithromycin	AZM	card_abbreviation	card
azithromycin	aritromicina	synonym	amr_r
azithromycin	aruzilina	synonym	amr_r
azithromycin	az	abbreviation	amr_r
azithromycin	azasite	synonym	amr_r
azithromycin	azenil	synonym	amr_r
azithromycin	azi	abbreviation	amr_r
azithromycin	azifast	synonym	amr_r
azithromycin	azigram	synonym	amr_r
azithromycin	azimakrol	synonym	amr_r
azithromycin	azit	abbreviation	amr_r
azithromycin	azithr	abbreviation	amr_r
azithromycin	azithramycine	synonym	amr_r
azithromycin	azithrocin	synonym	amr_r
azithromycin	azithromycine	synonym	amr_r
azithromycin	azithromycinum	synonym	amr_r
azithromycin	azitrocin	synonym	amr_r
azithromycin	azitromax	synonym	amr_r
azithromycin	azitromicina	synonym	amr_r
azithromycin	azitromicine	synonym	amr_r
azithromycin	azitromin	synonym	amr_r
azithromycin	aziwin	synonym	amr_r
azithromycin	aziwok	synonym	amr_r
azithromycin	azm	abbreviation	amr_r
azithromycin	aztrin	synonym	amr_r
azithromycin	azyter	synonym	amr_r
azithromycin	hemomycin	synonym	amr_r
azithromycin	macrozit	synonym	amr_r
azithromycin	misultina	synonym	amr_r
azithromycin	mixoterin	synonym	amr_r
azithromycin	setron	synonym	amr_r
azithromycin	sumamed	synonym	amr_r
azithromycin	tobil	synonym	amr_r
azithromycin	toraseptol	synonym	amr_r
azithromycin	tromix	synonym	amr_r
azithromycin	trozocina	synonym	amr_r
azithromycin	trulimax	synonym	amr_r
azithromycin	xithrone	synonym	amr_r
azithromycin	zentavion	synonym	amr_r
azithromycin	zifin	synonym	amr_r
azithromycin	zithrax	synonym	amr_r
azithromycin	zithromac	synonym	amr_r
azithromycin	zithromax	synonym	amr_r
azithromycin	zitrim	synonym	amr_r
azithromycin	zitromax	synonym	amr_r
azithromycin	zitrotek	synonym	amr_r
azithromycin	zythromax	synonym	amr_r
aztreonam	ATM	card_abbreviation	card
aztreonam	at	abbreviation	amr_r
aztreonam	atm	abbreviation	amr_r
aztreonam	azactam	synonym	amr_r
aztreonam	azetreonam	synonym	amr_r
aztreonam	azm	abbreviation	amr_r
aztreonam	azonam	synonym	amr_r
aztreonam	azt	abbreviation	amr_r
aztreonam	azt1	abbreviation	amr_r
aztreonam	azthreonam	synonym	amr_r
aztreonam	aztr	abbreviation	amr_r
aztreonam	aztreo	abbreviation	amr_r
aztreonam	aztreon	synonym	amr_r
aztreonam	aztreonamum	synonym	amr_r
aztreonam	cayston	synonym	amr_r
aztreonam	dynabiotic	synonym	amr_r
aztreonam	nebactam	synonym	amr_r
aztreonam	primbactam	synonym	amr_r
aztreonam	squibb	synonym	amr_r
bacitracin	albac	synonym	amr_r
bacitracin	altracin	synonym	amr_r
bacitracin	ayfivin	synonym	amr_r
bacitracin	baci	abbreviation	amr_r
bacitracin	baciferm	synonym	amr_r
bacitracin	baciguent	synonym	amr_r
bacitracin	baciim	synonym	amr_r
bacitracin	baciliquin	synonym	amr_r
bacitracin	bacilliquin	synonym	amr_r
bacitracin	baciquent	synonym	amr_r
bacitracin	bacitr	abbreviation	amr_r
bacitracin	bacitracina	synonym	amr_r
bacitracin	bacitracine	synonym	amr_r
bacitracin	bacitracinum	synonym	amr_r
bacitracin	fortracin	synonym	amr_r
bacitracin	mycitracin	synonym	amr_r
bacitracin	parentracin	synonym	amr_r
bacitracin	penitracin	synonym	amr_r
bacitracin	septa	synonym	amr_r
bacitracin	topitracin	synonym	amr_r
bacitracin	topitrasin	synonym	amr_r
bacitracin	tropitracin	synonym	amr_r
bacitracin	zutracin	synonym	amr_r
bedaquiline	BDQ	card_abbreviation	card
bleomycin	blenamax	synonym	amr_r
bleomycin	blenoxane	synonym	amr_r
bleomycin	bleocin	synonym	amr_r
bleomycin	bleomicin	synonym	amr_r
bleomycin	bleomicina	synonym	amr_r
bleomycin	bleomycine	synonym	amr_r
bleomycin	bleomycins	synonym	amr_r
bleomycin	bleomycinum	synonym	amr_r
bleomycin	blexane	synonym	amr_r
bleomycin	nbleomycinamide	synonym	amr_r
capreomycin	CAP	card_abbreviation	card
capreomycin	capr	abbreviation	amr_r
capreomycin	capreo	abbreviation	amr_r
cefazolin	ancef	synonym	amr_r
cefazolin	atirin	synonym	amr_r
cefazolin	biazolina	synonym	amr_r
cefazolin	cefabiozim	synonym	amr_r
cefazolin	cefacidal	synonym	amr_r
cefazolin	cefalomicina	synonym	amr_r
cefazolin	cefamedin	synonym	amr_r
cefazolin	cefamezin	synonym	amr_r
cefazolin	cefazil	synonym	amr_r
cefazolin	cefazina	synonym	amr_r
cefazolin	cefazo	abbreviation	amr_r
cefazolin	cefazolina	synonym	amr_r
cefazolin	cefazoline	synonym	amr_r
cefazolin	cefazolinsalt	synonym	amr_r
cefazolin	cefazolinum	synonym	amr_r
cefazolin	cephamezine	synonym	amr_r
cefazolin	cephazolidin	synonym	amr_r
cefazolin	cephazolin	synonym	amr_r
cefazolin	cephazoline	synonym	amr_r
cefazolin	cfz	abbreviation	amr_r
cefazolin	cfzl	abbreviation	amr_r
cefazolin	cz	abbreviation	amr_r
cefazolin	czol	abbreviation	amr_r
cefazolin	elzogram	synonym	amr_r
cefazolin	faz	abbreviation	amr_r
cefazolin	firmacef	synonym	amr_r
cefazolin	gramaxin	synonym	amr_r
cefazolin	kefzol	synonym	amr_r
cefazolin	kz	abbreviation	amr_r
cefazolin	lampocef	synonym	amr_r
cefazolin	liviclina	synonym	amr_r
cefazolin	neofazol	synonym	amr_r
cefazolin	oprea	synonym	amr_r
cefazolin	recef	synonym	amr_r
cefazolin	totacef	synonym	amr_r
cefazolin	zolicef	synonym	amr_r
cefazolin	zolisint	synonym	amr_r
cefepime	anticefepime	synonym	amr_r
cefepime	axepim	synonym	amr_r
cefepime	cefep4	abbreviation	amr_r
cefepime	cefepi	abbreviation	amr_r
cefepime	cefepima	synonym	amr_r
cefepime	cefepimum	synonym	amr_r
cefepime	cfep	abbreviation	amr_r
cefepime	cfpi	abbreviation	amr_r
cefepime	cpe	abbreviation	amr_r
cefepime	cpm	abbreviation	amr_r
cefepime	fep	abbreviation	amr_r
cefepime	maxipime	synonym	amr_r
cefepime	pm	abbreviation	amr_r
cefepime	pyrrolidinium	synonym	amr_r
cefepime	renapime	synonym	amr_r
cefepime	xpm	abbreviation	amr_r
cefiderocol	fetcroja	synonym	amr_r
cefixime	cefixi	abbreviation	amr_r
cefixime	cefixim	synonym	amr_r
cefixime	cefixima	synonym	amr_r
cefixime	cefiximum	synonym	amr_r
cefixime	cefixoral	synonym	amr_r
cefixime	cefspan	synonym	amr_r
cefixime	cephoral	synonym	amr_r
cefixime	cfe	abbreviation	amr_r
cefixime	cfix	abbreviation	amr_r
cefixime	cfxm	abbreviation	amr_r
cefixime	citropen	synonym	amr_r
cefixime	dcfm	abbreviation	amr_r
cefixime	denvar	synonym	amr_r
cefixime	fix	abbreviation	amr_r
cefixime	ix	abbreviation	amr_r
cefixime	necopen	synonym	amr_r
cefixime	oraken	synonym	amr_r
cefixime	oroken	synonym	amr_r
cefixime	suprax	synonym	amr_r
cefixime	tricef	synonym	amr_r
cefixime	unixime	synonym	amr_r
cefotaxime	anticefotaxime	synonym	amr_r
cefotaxime	cefo32	abbreviation	amr_r
cefotaxime	cefota	abbreviation	amr_r
cefotaxime	cefotax	synonym	amr_r
cefotaxime	cefotaxim	synonym	amr_r
cefotaxime	cefotaxima	synonym	amr_r
cefotaxime	cefotaximesalt	synonym	amr_r
cefotaxime	cefotaximsalt	synonym	amr_r
cefotaxime	cefotaximum	synonym	amr_r
cefotaxime	cephotaxim	synonym	amr_r
cefotaxime	cephotaxime	synonym	amr_r
cefotaxime	cfot	abbreviation	amr_r
cefotaxime	cft	abbreviation	amr_r
cefotaxime	cftx	abbreviation	amr_r
cefotaxime	claforan	synonym	amr_r
cefotaxime	ct	abbreviation	amr_r
cefotaxime	ctx	abbreviation	amr_r
cefotaxime	fot	abbreviation	amr_r
cefotaxime	fot1	abbreviation	amr_r
cefotaxime	kefotex	synonym	amr_r
cefotaxime	omnatax	synonym	amr_r
cefotaxime	pretor	synonym	amr_r
cefotaxime	ralopar	synonym	amr_r
cefotaxime	tax	abbreviation	amr_r
cefotaxime	taxmen	abbreviation	amr_r
cefotaxime	taxnme	abbreviation	amr_r
cefotaxime	tolycar	synonym	amr_r
cefotaxime	tolycor	synonym	amr_r
cefotaxime	xct	abbreviation	amr_r
cefotaxime	zariviz	synonym	amr_r
cefotaxime+clavulanic acid	Cefotaxime+Clavulanic acid	source_name	resfinder
cefoxitin	betacef	synonym	amr_r
cefoxitin	cefoxi	abbreviation	amr_r
cefoxitin	cefoxil	synonym	amr_r
cefoxitin	cefoxitina	synonym	amr_r
cefoxitin	cefoxitine	synonym	amr_r
cefoxitin	cefoxitinsalt	synonym	amr_r
cefoxitin	cefoxitinum	synonym	amr_r
cefoxitin	cefoxotin	synonym	amr_r
cefoxitin	cenomycin	synonym	amr_r
cefoxitin	cfox	abbreviation	amr_r
cefoxitin	cfx	abbreviation	amr_r
cefoxitin	cfxt	abbreviation	amr_r
cefoxitin	cx	abbreviation	amr_r
cefoxitin	farmoxin	synonym	amr_r
cefoxitin	fox	abbreviation	amr_r
cefoxitin	fx	abbreviation	amr_r
cefoxitin	mefoxin	synonym	amr_r
cefoxitin	mefoxithin	synonym	amr_r
cefoxitin	mefoxitin	synonym	amr_r
cefoxitin	merxin	synonym	amr_r
cefoxitin	rephoxitin	synonym	amr_r
ceftaroline	ceftar	abbreviation	amr_r
ceftaroline	ceftaroine	synonym	amr_r
ceftaroline	cfro	abbreviation	amr_r
ceftaroline	teflaro	synonym	amr_r
ceftaroline	zinforo	synonym	amr_r
ceftazidime	CEF	card_abbreviation	card
ceftazidime	caz	abbreviation	amr_r
ceftazidime	cef	abbreviation	amr_r
ceftazidime	cefta	abbreviation	amr_r
ceftazidime	ceftaz	abbreviation	amr_r
ceftazidime	ceftazimide	synonym	amr_r
ceftazidime	ceptaz	synonym	amr_r
ceftazidime	cfta	abbreviation	amr_r
ceftazidime	cftz	abbreviation	amr_r
ceftazidime	fortam	synonym	amr_r
ceftazidime	fortaz	synonym	amr_r
ceftazidime	fortum	synonym	amr_r
ceftazidime	glazidim	synonym	amr_r
ceftazidime	kefazim	synonym	amr_r
ceftazidime	modacin	synonym	amr_r
ceftazidime	pentacef	synonym	amr_r
ceftazidime	taz	abbreviation	amr_r
ceftazidime	tazicef	synonym	amr_r
ceftazidime	tizime	synonym	amr_r
ceftazidime	tz	abbreviation	amr_r
ceftazidime	xtz	abbreviation	amr_r
ceftazidime+avibactam	Ceftazidime+Avibactam	source_name	resfinder
ceftazidime-avibactam	CZA	card_abbreviation	card
ceftriaxone	axo	abbreviation	amr_r
ceftriaxone	biotrakson	synonym	amr_r
ceftriaxone	cax	abbreviation	amr_r
ceftriaxone	ceftri	abbreviation	amr_r
ceftriaxone	ceftriaxon	synonym	amr_r
ceftriaxone	ceftriaxona	synonym	amr_r
ceftriaxone	ceftriaxonum	synonym	amr_r
ceftriaxone	ceftriazone	synonym	amr_r
ceftriaxone	cftr	abbreviation	amr_r
ceftriaxone	cro	abbreviation	amr_r
ceftriaxone	ctr	abbreviation	amr_r
ceftriaxone	frx	abbreviation	amr_r
ceftriaxone	rocefin	synonym	amr_r
ceftriaxone	rocephalin	synonym	amr_r
ceftriaxone	rocephin	synonym	amr_r
ceftriaxone	rocephine	synonym	amr_r
ceftriaxone	rophex	synonym	amr_r
ceftriaxone	trimen	abbreviation	amr_r
ceftriaxone	trinme	abbreviation	amr_r
ceftriaxone	tx	abbreviation	amr_r
cefuroxime	anaptivan	synonym	amr_r
cefuroxime	biociclin	synonym	amr_r
cefuroxime	biofuroksym	synonym	amr_r
cefuroxime	bioxima	synonym	amr_r
cefuroxime	cefaxe	abbreviation	amr_r
cefuroxime	cefofix	synonym	amr_r
cefuroxime	cefrox	abbreviation	amr_r
cefuroxime	cefumax	synonym	amr_r
cefuroxime	cefurex	synonym	amr_r
cefuroxime	cefuril	synonym	amr_r
cefuroxime	cefuro	abbreviation	amr_r
cefuroxime	cefurox	synonym	amr_r
cefuroxime	cefuroxim	synonym	amr_r
cefuroxime	cefuroxima	synonym	amr_r
cefuroxime	cefuroximesalt	synonym	amr_r
cefuroxime	cefuroximine	synonym	amr_r
cefuroxime	cefuroximo	synonym	amr_r
cefuroxime	cefuroximum	synonym	amr_r
cefuroxime	cephuroxime	synonym	amr_r
cefuroxime	cetroxil	synonym	amr_r
cefuroxime	cfrx	abbreviation	amr_r
cefuroxime	cfur	abbreviation	amr_r
cefuroxime	cfx	abbreviation	amr_r
